Query,Results,Title,Type,CreateDate
Thought and the Greater Coalition: Drama and Democracy,875,Everyone Counts: Could Participatory Budgeting Change Democracy?,book,2014
Thought and the Greater Coalition: Drama and Democracy,875,Freedom and Friendship: Some Thoughts on the Renewal of Our Democracy,book_chapter,2018
Thought and the Greater Coalition: Drama and Democracy,875,Democracy and Institutions: The Life Work of Arend Lijphart,book,2010
Thought and the Greater Coalition: Drama and Democracy,875,The Paradox of Democracy,book_chapter,2020
Thought and the Greater Coalition: Drama and Democracy,875,Euripides and the instruction of the Athenians,book,1991
Thought and the Greater Coalition: Drama and Democracy,875,"Capitalism, Tribalism, and Democracy, 1500–1960",book_chapter,2021
Thought and the Greater Coalition: Drama and Democracy,875,Tony Kushner's Angels in America,book,2008
Thought and the Greater Coalition: Drama and Democracy,875,"Candidates, Congress, and the American Democracy",book,2010
Thought and the Greater Coalition: Drama and Democracy,875,Climate Change and the Future of Democracy,book_chapter,2018
Thought and the Greater Coalition: Drama and Democracy,875,Democracy and War,book_chapter,2013
Thought and the Greater Coalition: Drama and Democracy,875,SPREADING DEMOCRACY AROUND THE WORLD: A World Made Safe for Private Enterprise,book_chapter,2020
Thought and the Greater Coalition: Drama and Democracy,875,"States' Gains, Labor's Losses: China, France, and Mexico Choose Global Liaisons, 1980-2000",book,2018
Thought and the Greater Coalition: Drama and Democracy,875,Is This What Democracy Looks Like? The Politics of Representation and the Representation of Politics,book_chapter,2017
Thought and the Greater Coalition: Drama and Democracy,875,Wartime Racial Democracy at Home: Domestic Pressures and In-House Propaganda,book_chapter,2019
Thought and the Greater Coalition: Drama and Democracy,875,Conclusion: Failure and Abolition Democracy,book_chapter,2019
Thought and the Greater Coalition: Drama and Democracy,875,German Social Democracy: Marxism as Theory and Politics,book_chapter,2019
Thought and the Greater Coalition: Drama and Democracy,875,The Double Reality of Abertura: Rural Experiences of Dictatorship and Democracy,book_chapter,2019
Thought and the Greater Coalition: Drama and Democracy,875,"Contemporary British Theatre, Democracy and Affect: States of Feeling",book_chapter,2021
Thought and the Greater Coalition: Drama and Democracy,875,The New Voice Coalition Takes Office,book_chapter,2019
Thought and the Greater Coalition: Drama and Democracy,875,Civic Education and Liberal Democracy,book_chapter,2017
Thought and the Greater Coalition: Drama and Democracy,875,Soft–Hard Power Convergence and Democracy in Abe’s Japan,book_chapter,2016
Thought and the Greater Coalition: Drama and Democracy,875,The Election of 1932,book_chapter,2011
Thought and the Greater Coalition: Drama and Democracy,875,DEMOCRACY IN AMERICA: A EUROPEAN PERSPECTIVE ON THE MILLENNIAL ELECTION,book_chapter,2019
Thought and the Greater Coalition: Drama and Democracy,875,"Denmark 1850–1920: After Absolutism, before Democracy",book_chapter,2017
Thought and the Greater Coalition: Drama and Democracy,875,Powerful Women and Forgotten Mothers in Danish Public Service Drama,book_chapter,2021
Thought and the Greater Coalition: Drama and Democracy,875,"The Drama of Dissent: Police, Protesters, and Political Impression Management",book_chapter,2013
Thought and the Greater Coalition: Drama and Democracy,875,‘‘Living in a Jungle:’’ State Violence and Perceptions of Democracy in Buenos Aires,book_chapter,2020
Thought and the Greater Coalition: Drama and Democracy,875,Introduction: British Drama and the Neoliberal Consensus,book_chapter,2021
Thought and the Greater Coalition: Drama and Democracy,875,Aims of Education in a Democracy,book_chapter,2016
Thought and the Greater Coalition: Drama and Democracy,875,Are the Sound Drama Phonographs Examples of ‘Modernist’ Propaganda?,book_chapter,2020
Thought and the Greater Coalition: Drama and Democracy,875,"Introduction: Democracy, Markets and the Assertive Middle",book_chapter,2014
Thought and the Greater Coalition: Drama and Democracy,875,Stealth Bombers of Desire: The Globalization of “Alterity” in Emerging Democracies,book_chapter,2020
Thought and the Greater Coalition: Drama and Democracy,875,The Myths of Korean Democracy: Cultural-Structural Lag in Korean Politics,book_chapter,2017
Thought and the Greater Coalition: Drama and Democracy,875,"European Social Democracy, Communism and the Erfurtian Model",book_chapter,2018
Thought and the Greater Coalition: Drama and Democracy,875,The Greek Crisis of 2015: A European Drama and an American Deus Ex Machina,book_chapter,2020
Thought and the Greater Coalition: Drama and Democracy,875,“An American Dilemma”: Dramas of the Returning Negro Soldier,book_chapter,2019
Thought and the Greater Coalition: Drama and Democracy,875,MARCHING,book_chapter,2017
Thought and the Greater Coalition: Drama and Democracy,875,Activism and the American Novel: Religion and Resistance in Fiction by Women of Color,book,2012
Thought and the Greater Coalition: Drama and Democracy,875,Re-Fashioning Citizens’ Juries: Participatory Democracy in Action,book_chapter,2015
Thought and the Greater Coalition: Drama and Democracy,875,Ecocriticism,book,2012
Thought and the Greater Coalition: Drama and Democracy,875,Realignment and Televisual Intellect: The Telepraxis of Class Alliances in Contemporary Subscription Television Drama,book_chapter,2016
Thought and the Greater Coalition: Drama and Democracy,875,Introduction: Farmscapes and Subjectivities,book_chapter,2021
Thought and the Greater Coalition: Drama and Democracy,875,Theatres and a Spectrum of Engagement,book_chapter,2019
Thought and the Greater Coalition: Drama and Democracy,875,Digital media and the personalization of collective action: social technology and the organization of protests against the global economic crisis: W. Lance Bennett and Alexandra Segerberg,book_chapter,2012
Thought and the Greater Coalition: Drama and Democracy,875,Incitements to Murder? The Killing of Businessmen in Fiction and Drama of the 2000s,book_chapter,2013
Thought and the Greater Coalition: Drama and Democracy,875,"Looking for a Way Out. Three Models of Participative Planning: The “Conflictual”, “Consensual” and “Trading Zone” Approaches",book_chapter,2016
Thought and the Greater Coalition: Drama and Democracy,875,The Significance and Impact of the United Kingdom 2014 European Elections,book_chapter,2016
The Importance of Institutionalizing Intersectionality in Globalization,23,Women's Studies,book_chapter,2020
The Importance of Institutionalizing Intersectionality in Globalization,23,Institutionalizing Internationalization Within a College of Education: Toward a More Critical Multicultural and Glocal Education Perspective,book_chapter,2016
The Importance of Institutionalizing Intersectionality in Globalization,23,The Emergence of the Category of Learning Disability in the US and India,book_chapter,2021
The Importance of Institutionalizing Intersectionality in Globalization,23,The Curious Relationship of Feminist Anthropology and Women’s Studies,book_chapter,2019
The Importance of Institutionalizing Intersectionality in Globalization,23,Instituting a Legacy of Change: Transforming the Campus Climate at the University of Maryland through Intellectual Leadership,book_chapter,2019
The Importance of Institutionalizing Intersectionality in Globalization,23,Feminist Innovations and New Institutionalism,book_chapter,2018
The Importance of Institutionalizing Intersectionality in Globalization,23,References,book_chapter,2020
The Importance of Institutionalizing Intersectionality in Globalization,23,References,book_chapter,2020
The Importance of Institutionalizing Intersectionality in Globalization,23,World-Seeing and World-Making: The Role of Aesthetic Education in Cultivating Citizens of the World,book_chapter,2020
The Importance of Institutionalizing Intersectionality in Globalization,23,Coalitions and the Organization of Collective Action,book_chapter,2018
The Importance of Institutionalizing Intersectionality in Globalization,23,"Women Workforce Participation in Qatar: Oil, Culture and Demographic Trends",book_chapter,2021
The Importance of Institutionalizing Intersectionality in Globalization,23,Pa Manyen Fanm Nan Konsa: The Gender of Aid,book_chapter,2019
The Importance of Institutionalizing Intersectionality in Globalization,23,Introduction: Decolonizing African Women’s Studies,book_chapter,2021
The Importance of Institutionalizing Intersectionality in Globalization,23,Index,book_chapter,2009
The Importance of Institutionalizing Intersectionality in Globalization,23,PROLOGUE,book_chapter,2019
The Importance of Institutionalizing Intersectionality in Globalization,23,Assimilation Vs. Inclusion—An Anti-oppressive Perspective on the Experiences of Participants in Integration Educations,book_chapter,2017
The Importance of Institutionalizing Intersectionality in Globalization,23,"Medicalization and Biomedicalization Revisited: Technoscience and Transformations of Health, Illness and American Medicine",book_chapter,2010
The Importance of Institutionalizing Intersectionality in Globalization,23,Grassroots Social Movements,book_chapter,2019
The Importance of Institutionalizing Intersectionality in Globalization,23,Introduction,book_chapter,2017
The Importance of Institutionalizing Intersectionality in Globalization,23,Macropsychology: Challenging and Changing Social Structures and Systems to Promote Social Inclusion,book_chapter,2019
The Importance of Institutionalizing Intersectionality in Globalization,23,Multicultural competencies: A dynamic paradigm for the 21st century,book_chapter,2014
The Importance of Institutionalizing Intersectionality in Globalization,23,Diversity: A New Approach to Difference,book_chapter,2016
The Importance of Institutionalizing Intersectionality in Globalization,23,"Thinking Sex Materially: Marxist, Socialist, and Related Feminist Approaches",book_chapter,2014
Activism Before and After the Civil Rights Movement,29006,The Art of Protest : Culture and Activism from the Civil Rights Movement to the Present.,book,2019
Activism Before and After the Civil Rights Movement,29006,The Civil Rights Movement in Mississippi.,book,2013
Activism Before and After the Civil Rights Movement,29006,Southern Black Women in the Modern Civil Rights Movement.,book,2013
Activism Before and After the Civil Rights Movement,29006,African American civil rights : early activism and the Niagara movement,pbook,2011
Activism Before and After the Civil Rights Movement,29006,The making of Martin Luther King and the civil rights movement,pbook,1996
Activism Before and After the Civil Rights Movement,29006,"After the rebellion : black youth, social movement activism, and the post-civil rights generation",pbook,2014
Activism Before and After the Civil Rights Movement,29006,You Must Be from the North : Southern White Women in the Memphis Civil Rights Movement.,book,2009
Activism Before and After the Civil Rights Movement,29006,"Building a Latino Civil Rights Movement : Puerto Ricans, African Americans, and the Pursuit of Racial Justice in New York City.",book,2014
