Query,Results,Title,Type,CreateDate
The Cost of Revolution: How the Cultural Revolution Divided China,39182,Decentralization of Political Design in China,article,2020
The Cost of Revolution: How the Cultural Revolution Divided China,39182,Leading small groups in China's inter-city governmental cooperation,article,2020
The Cost of Revolution: How the Cultural Revolution Divided China,39182,Female warriors: A reproduction of patriarchal narrative of Hua Mulan in The Red Detachment of Women (1972),article,2020
The Cost of Revolution: How the Cultural Revolution Divided China,39182,Economic reform of China: Cause and effects,article,2011
The Cost of Revolution: How the Cultural Revolution Divided China,39182,Rethinking Family Patriarchy and Women's Positions in Presocialist China,article,2009
The Cost of Revolution: How the Cultural Revolution Divided China,39182,Coming of Age in Times of Change: The Transition to Adulthood in China,article,2013
The Cost of Revolution: How the Cultural Revolution Divided China,39182,Maoist Discourse and the Mobilization of Emotions in Revolutionary China,article,2010
The Cost of Revolution: How the Cultural Revolution Divided China,39182,China: The development of the health system during the Maoist period (1949-76),article,2019
The Cost of Revolution: How the Cultural Revolution Divided China,39182,Technology and Manufacturing in China before the Industrial Revolution and Glimpses of the Future,article,2019
The Cost of Revolution: How the Cultural Revolution Divided China,39182,The rise and fall of middle farmers: accumulation and differentiation in the tea consumption revolution in China,article,2019
The Cost of Revolution: How the Cultural Revolution Divided China,39182,The visible hand: the role of government in China's long-awaited industrial revolution,article,2019
The Cost of Revolution: How the Cultural Revolution Divided China,39182,From Sweden to Singapore: The Relevance of Foreign Models for China's Rise,article,2018
The Cost of Revolution: How the Cultural Revolution Divided China,39182,Rethinking the Green Revolution in South China: Technological Materialities and Human-Environment Relations,article,2011
The Cost of Revolution: How the Cultural Revolution Divided China,39182,Two cultural revolutions: globalisation and Mao,article,2010
The Cost of Revolution: How the Cultural Revolution Divided China,39182,"Intergenerational differences in social support for the community‐living elderly in Beijing, China",article,2018
Nuclear Power and Changing Perspectives,135316,The Superpowers in a multinuclear world.,pbook,1974
Nuclear Power and Changing Perspectives,135316,Speaking (Un-)Truth to Power: Conspiracy Mentality as a Generalised Political Attitude,article,2014
Nuclear Power and Changing Perspectives,135316,Iran's nuclear ambitions from a historical perspective and the attitude of the West,article,2007
Nuclear Power and Changing Perspectives,135316,"Between Aid and Restriction: The Soviet Union's Changing Policies on China's Nuclear Weapons Program, 1954-1960",article,2012
Nuclear Power and Changing Perspectives,135316,Radiobiology in the Atomic Age: Changing Research Practices and Policies in Comparative Perspective,article,2006
Nuclear Power and Changing Perspectives,135316,Nuclear power and uranium mining: current global perspectives and emerging public health risks,article,2019
Nuclear Power and Changing Perspectives,135316,Application of the concept of a renewable energy based‐polygeneration system for sustainable thermal desalination process—A thermodynamics' perspective,article,2020
Nuclear Power and Changing Perspectives,135316,Does the use of nuclear power lead to lower electricity prices? An analysis of the debate in Germany with an international perspective,article,2012
Nuclear Power and Changing Perspectives,135316,Minimal flavor-changing Z′ models and muon g???2 after the RK⁎ measurement,article,2017
Nuclear Power and Changing Perspectives,135316,Challenges in Europe: Indian Perspectives,book,2018
Nuclear Power and Changing Perspectives,135316,Changing ideas about natural resources: tourists' perspectives on the wilderness and power production in Iceland,article,2016
Nuclear Power and Changing Perspectives,135316,Nuclear power: The family in decolonial perspective and 'pro-family' politics in Africa,article,2017
Nuclear Power and Changing Perspectives,135316,Changing dynamics of the nuclear energy policy‐making process in Japan,article,2021
Nuclear Power and Changing Perspectives,135316,How does trust affect acceptance of a nuclear power plant (NPP): A survey among people living with Qinshan NPP in China,article,2017
Nuclear Power and Changing Perspectives,135316,Public Perspectives on Nuclear Security,article,2014
Nuclear Power and Changing Perspectives,135316,Changing the System Culture: Mobilizing the Social Sciences in the Swedish Nuclear Waste System,article,2021
Nuclear Power and Changing Perspectives,135316,LITERARY IMPLICATIONS OF RELIGIOUS PERSPECTIVES ON THE NUCLEAR IN U.S. FICTION: FRANK BERGON’S “THE TEMPTATIONS OF ST. ED & BROTHER S”,article,2020
Nuclear Power and Changing Perspectives,135316,A productive clash of perspectives? The interplay between articles' and authors' perspectives and their impact on Wikipedia edits in a controversial domain,article,2017
Nuclear Power and Changing Perspectives,135316,Rethinking renewable energy targets and electricity sector reform in Indonesia: A private sector perspective,article,2019
Nuclear Power and Changing Perspectives,135316,Assessment of Energy Transition Policy in Taiwan-A View of Sustainable Development Perspectives,article,2021
Nuclear Power and Changing Perspectives,135316,Energy in Perspective,book,2013
Nuclear Power and Changing Perspectives,135316,"International Cooperation for Enhancing Nuclear Safety, Security, Safeguards and Non-Proliferation: Proceedings of the XXI Edoardo Amaldi Conference, Accademia Nazionale Dei Lincei, Rome, Italy, October 7-8 2019",book,2020
Nuclear Power and Changing Perspectives,135316,Changing patient safety culture in China: a case study of an experimental Chinese hospital from a comparative perspective,article,2018
Nuclear Power and Changing Perspectives,135316,International perspectives,article,2019
Nuclear Power and Changing Perspectives,135316,"Perspectives and Problems of Using Renewable Energy Sources and Implementation of Local ""Green"" Initiatives: A Regional Assessment",article,2021
Nuclear Power and Changing Perspectives,135316,A new generation of AI: A review and perspective on machine learning technologies applied to smart energy and electric power systems,article,2019
Nuclear Power and Changing Perspectives,135316,"Nuclear Weapons in the Changing World: Perspectives from Europe, Asia, and North America",book,1992
Nuclear Power and Changing Perspectives,135316,Energy Humanities. Current State and Future Directions,book,2020
Nuclear Power and Changing Perspectives,135316,Crossing an Apparent Chasm: Bridging Mindful and Less-Mindful Perspectives on Organizational Learning,article,2006
Nuclear Power and Changing Perspectives,135316,Financial Aspects in Energy: A European Perspective,book,2011
Nuclear Power and Changing Perspectives,135316,Unraveling the Miswired Connectome: A Developmental Perspective,article,2014
Nuclear Power and Changing Perspectives,135316,South African renewable energy investment barriers: An investor perspective,article,2017
Nuclear Power and Changing Perspectives,135316,Diversity of Concerns in Recovery after a Nuclear Accident: A Perspective from Fukushima,article,2018
Nuclear Power and Changing Perspectives,135316,A Human Security Perspective of South Korea's Civil Nuclear Power,article,2017
Nuclear Power and Changing Perspectives,135316,The dynamic functional connectome: State-of-the-art and perspectives,article,2017
Nuclear Power and Changing Perspectives,135316,Why is China going nuclear?,article,2010
Nuclear Power and Changing Perspectives,135316,Disrupted resting-state functional connectivity and its changing trend in migraine suffers,article,2015
Nuclear Power and Changing Perspectives,135316,A Human Security Perspective of South Korea's Civil Nuclear Power,article,2017
Nuclear Power and Changing Perspectives,135316,Twenty-First- Century US Nuclear Power: A National Security Imperative,article,2020
Nuclear Power and Changing Perspectives,135316,Energy in Perspective,book,2012
Nuclear Power and Changing Perspectives,135316,Is International Leadership Changing Hands or Disappearing? China and the USA in Comparative Perspective,article,2019
Nuclear Power and Changing Perspectives,135316,Nuclear power development in China after the restart of new nuclear construction and approval: A system dynamics analysis,article,2016
Nuclear Power and Changing Perspectives,135316,The Great Powers and the International System: Systemic Theory in Empirical Perspective,book,2013
Nuclear Power and Changing Perspectives,135316,The Incumbents' Conservation Strategies in the German Energy Regime as an Impediment to Re-Municipalization-An Analysis Guided by the Multi-Level Perspective,article,2017
Nuclear Power and Changing Perspectives,135316,Perspective: child abuse in the military,article,2021
Nuclear Power and Changing Perspectives,135316,Evolving Societal Risks and Necessary Precautions in the Age of Nuclear Power and Therapeutic Radiation: An American Perspective,article,2014
Nuclear Power and Changing Perspectives,135316,The energy and environmental implications of UK more electric transition pathways: A whole systems perspective,article,2013
Nuclear Power and Changing Perspectives,135316,"Institutionalization of corporate social responsibility within corporate communications: Combining institutional, sensemaking and communication perspectives",article,2010
