Query,Results,Title,Type,CreateDate
Nuclear Power and Changing Perspectives,92446,Speaking (Un-)Truth to Power: Conspiracy Mentality as a Generalised Political Attitude,article,2014
Nuclear Power and Changing Perspectives,92446,"Between Aid and Restriction: The Soviet Union's Changing Policies on China's Nuclear Weapons Program, 1954-1960",article,2012
Nuclear Power and Changing Perspectives,92446,Radiobiology in the Atomic Age: Changing Research Practices and Policies in Comparative Perspective,article,2006
Nuclear Power and Changing Perspectives,92446,Nuclear power and uranium mining: current global perspectives and emerging public health risks,article,2019
Nuclear Power and Changing Perspectives,92446,Application of the concept of a renewable energy based‐polygeneration system for sustainable thermal desalination process—A thermodynamics' perspective,article,2020
Nuclear Power and Changing Perspectives,92446,Does the use of nuclear power lead to lower electricity prices? An analysis of the debate in Germany with an international perspective,article,2012
Nuclear Power and Changing Perspectives,92446,Changing the System Culture: Mobilizing the Social Sciences in the Swedish Nuclear Waste System,article,2021
Nuclear Power and Changing Perspectives,92446,Changing ideas about natural resources: tourists' perspectives on the wilderness and power production in Iceland,article,2016
Nuclear Power and Changing Perspectives,92446,Nuclear power: The family in decolonial perspective and 'pro-family' politics in Africa,article,2017
Nuclear Power and Changing Perspectives,92446,The Revival of Nuclear Competition in an Altered Geopolitical Context: A Chinese Perspective,article,2020
Nuclear Power and Changing Perspectives,92446,Changing dynamics of the nuclear energy policy‐making process in Japan,article,2021
Nuclear Power and Changing Perspectives,92446,A productive clash of perspectives? The interplay between articles' and authors' perspectives and their impact on Wikipedia edits in a controversial domain,article,2017
Nuclear Power and Changing Perspectives,92446,LITERARY IMPLICATIONS OF RELIGIOUS PERSPECTIVES ON THE NUCLEAR IN U.S. FICTION: FRANK BERGON’S “THE TEMPTATIONS OF ST. ED & BROTHER S”,article,2020
Nuclear Power and Changing Perspectives,92446,Assessment of Energy Transition Policy in Taiwan-A View of Sustainable Development Perspectives,article,2021
Nuclear Power and Changing Perspectives,92446,Nuclear power development in China after the restart of new nuclear construction and approval: A system dynamics analysis,article,2016
Nuclear Power and Changing Perspectives,92446,A new generation of AI: A review and perspective on machine learning technologies applied to smart energy and electric power systems,article,2019
Nuclear Power and Changing Perspectives,92446,"Perspectives and Problems of Using Renewable Energy Sources and Implementation of Local ""Green"" Initiatives: A Regional Assessment",article,2021
Nuclear Power and Changing Perspectives,92446,International perspectives,article,2019
Nuclear Power and Changing Perspectives,92446,Crossing an Apparent Chasm: Bridging Mindful and Less-Mindful Perspectives on Organizational Learning,article,2006
Nuclear Power and Changing Perspectives,92446,The puzzle of trusting relationships in the Nuclear Non-Proliferation Treaty,article,2010
Nuclear Power and Changing Perspectives,92446,Diversity of Concerns in Recovery after a Nuclear Accident: A Perspective from Fukushima,article,2018
Nuclear Power and Changing Perspectives,92446,A Human Security Perspective of South Korea's Civil Nuclear Power,article,2017
Nuclear Power and Changing Perspectives,92446,A Human Security Perspective of South Korea's Civil Nuclear Power,article,2017
Nuclear Power and Changing Perspectives,92446,Twenty-First- Century US Nuclear Power: A National Security Imperative,article,2020
Nuclear Power and Changing Perspectives,92446,Is International Leadership Changing Hands or Disappearing? China and the USA in Comparative Perspective,article,2019
Nuclear Power and Changing Perspectives,92446,The Incumbents' Conservation Strategies in the German Energy Regime as an Impediment to Re-Municipalization-An Analysis Guided by the Multi-Level Perspective,article,2017
Nuclear Power and Changing Perspectives,92446,Exploring the Optimum Proactive Defense Strategy for the Power Systems from an Attack Perspective,article,2021
Nuclear Power and Changing Perspectives,92446,New Perspectives on Fuel Cell Technology: A Brief Review,article,2020
Nuclear Power and Changing Perspectives,92446,"Institutionalization of corporate social responsibility within corporate communications: Combining institutional, sensemaking and communication perspectives",article,2010
Nuclear Power and Changing Perspectives,92446,"Water Droplet Erosion of Wind Turbine Blades: Mechanics, Testing, Modeling and Future Perspectives",article,2020
Nuclear Power and Changing Perspectives,92446,Evolving Societal Risks and Necessary Precautions in the Age of Nuclear Power and Therapeutic Radiation: An American Perspective,article,2014
Nuclear Power and Changing Perspectives,92446,"Why do junctures become critical? Political discourse, agency, and joint belief shifts in comparative perspective",article,2020
Nuclear Power and Changing Perspectives,92446,The Changing Dynamics of Twenty-First-Century Space Power,article,2019
Nuclear Power and Changing Perspectives,92446,Reconstructing the Linear No-Threshold Model in Japan: A Historical Perspective on the Technics of Evaluating Radiation Exposure,article,2017
Nuclear Power and Changing Perspectives,92446,Solar Prosumers in the German Energy Transition: A Multi-Level Perspective Analysis of the German 'Mieterstrom' Model,article,2021
Nuclear Power and Changing Perspectives,92446,Ionizing Radiation and Human Health: Reviewing Models of Exposure and Mechanisms of Cellular Damage. An Epigenetic Perspective,article,2018
Nuclear Power and Changing Perspectives,92446,Sources of Disaster: A Roundtable Discussion on New Epistemic Perspectives in Post-3.11 Japan,article,2021
Nuclear Power and Changing Perspectives,92446,Climate change: changing means and changing extremes,article,2013
Nuclear Power and Changing Perspectives,92446,Investigating a Retrofit Thermal Power Plant from a Sustainable Environment Perspective-A Fuel Lifecycle Assessment Case Study,article,2022
Nuclear Power and Changing Perspectives,92446,Rethinking renewable energy targets and electricity sector reform in Indonesia: A private sector perspective,article,2019
Nuclear Power and Changing Perspectives,92446,Prospects for Nuclear Power,article,2012
Nuclear Power and Changing Perspectives,92446,Sensitivity of probable maximum flood in a changing environment,article,2018
Nuclear Power and Changing Perspectives,92446,"Avoiding vote loss by changing policy positions: The Fukushima disaster, party responses, and the German electorate",article,2017
Nuclear Power and Changing Perspectives,92446,"Water, Energy and Food Supply Security in the Gulf Cooperation Council (GCC) Countries-A Risk Perspective",article,2019
Nuclear Power and Changing Perspectives,92446,Talking to Whom? The Changing Audience of North Korean Nuclear Tests,article,2017
Nuclear Power and Changing Perspectives,92446,Sustainable Building Policies in Central Europe: Insights and Future Perspectives,article,2022
Nuclear Power and Changing Perspectives,92446,"Disaster News: Framing and Frame Changing in Coverage of Major U.S. Natural Disasters, 2000–2010",article,2012
Nuclear Power and Changing Perspectives,92446,Libya's Nuclear Turnaround: Perspectives from Tripoli,article,2008
Nuclear Power and Changing Perspectives,92446,The Lithuanian Referendum on Extending the Working of the Ignalina Nuclear Power Station: The Rationality of Actors within (Un-)Changing Structures,article,2012
Thought and the Greater Coalition: Drama and Democracy,3309,Sri Lanka 2018: the unfinished drama of an island state democracy,article,2018
Thought and the Greater Coalition: Drama and Democracy,3309,"Larra??n's Film ""No"" and Its Inspiration, ""El plebiscito"": Chile's Transition to Democracy as a Simulacrum",article,2015
Thought and the Greater Coalition: Drama and Democracy,3309,The Use of Force in British Foreign Policy: From New Labour to the Coalition,article,2013
Thought and the Greater Coalition: Drama and Democracy,3309,Coalition Termination and the Strategic Timing of Parliamentary Elections,article,1995
Thought and the Greater Coalition: Drama and Democracy,3309,Constitutional Courts as Democratic Consolidators: Insights from South Africa after 20 Years,article,2016
Thought and the Greater Coalition: Drama and Democracy,3309,Reimagining Fugitive Democracy and Transformative Sanctuary with Black Frontline Communities in the Underground Railroad,article,2019
Thought and the Greater Coalition: Drama and Democracy,3309,The Politics of Minimal “Consensus”: Interethnic Opposition Coalitions in Post-Communist Romania (1990-96) and Slovakia (1990-98),article,2008
Thought and the Greater Coalition: Drama and Democracy,3309,"BRITISH POLITICS AND CINEMA'S HISTORICAL DRAMAS, 1929–1938",article,2013
Thought and the Greater Coalition: Drama and Democracy,3309,Setting the stage: A dramaturgy of policy deliberation,article,2005
Thought and the Greater Coalition: Drama and Democracy,3309,MALAYSIA'S ELECTORAL UPHEAVAL,article,2009
Thought and the Greater Coalition: Drama and Democracy,3309,"Staging the Democratic Deficit: Or, Three Uses of the Interview",article,2015
Thought and the Greater Coalition: Drama and Democracy,3309,The Spoiled Drama of Emancipation:Conflicting Narratives,article,2009
Thought and the Greater Coalition: Drama and Democracy,3309,One act in an unfinished drama,article,2005
